date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_ranking,away_ranking
2021-06-22,England,Czech Republic,1.0,0.0,UEFA Euro,London,England,False,4,0
2021-06-22,Mauritania,Yemen,2.0,0.0,Arab Cup qualification,Doha,Qatar,True,0,0
2021-06-23,Spain,Slovakia,5.0,0.0,UEFA Euro,Seville,Spain,False,6,36
2021-06-23,Sweden,Poland,3.0,2.0,UEFA Euro,Saint Petersburg,Russia,True,18,21
2021-06-23,Germany,Hungary,2.0,2.0,UEFA Euro,Munich,Germany,False,12,37
2021-06-23,Portugal,France,2.0,2.0,UEFA Euro,Budapest,Hungary,True,5,2
2021-06-23,Ecuador,Peru,2.0,2.0,Copa América,Goiânia,Brazil,True,0,0
2021-06-23,Brazil,Colombia,2.0,1.0,Copa América,Rio de Janeiro,Brazil,False,0,0
2021-06-23,Lebanon,Djibouti,1.0,0.0,Arab Cup qualification,Doha,Qatar,True,0,0
2021-06-24,Bolivia,Uruguay,0.0,2.0,Copa América,Cuiabá,Brazil,True,0,0
2021-06-24,Chile,Paraguay,0.0,2.0,Copa América,Brasília,Brazil,True,0,0
2021-06-24,Palestine,Comoros,5.0,1.0,Arab Cup qualification,Doha,Qatar,True,0,0
2021-06-25,Bahrain,Kuwait,2.0,0.0,Arab Cup qualification,Doha,Qatar,True,0,0
2021-06-26,Italy,Austria,2.0,1.0,UEFA Euro,London,England,True,7,23
2021-06-26,Wales,Denmark,0.0,4.0,UEFA Euro,Amsterdam,Netherlands,True,17,10
2021-06-27,Netherlands,Czech Republic,0.0,2.0,UEFA Euro,Budapest,Hungary,True,16,0
2021-06-27,Belgium,Portugal,1.0,0.0,UEFA Euro,Seville,Spain,True,1,5
2021-06-27,Brazil,Ecuador,1.0,1.0,Copa América,Goiânia,Brazil,False,0,0
2021-06-27,Venezuela,Peru,0.0,1.0,Copa América,Brasília,Brazil,True,0,0
2021-06-27,El Salvador,Guatemala,0.0,0.0,Friendly,Los Angeles,United States,True,0,0
2021-06-28,Croatia,Spain,3.0,5.0,UEFA Euro,Copenhagen,Denmark,True,14,6
2021-06-28,France,Switzerland,3.0,3.0,UEFA Euro,Bucharest,Romania,True,2,13
2021-06-28,Argentina,Bolivia,4.0,1.0,Copa América,Cuiabá,Brazil,True,0,0
2021-06-28,Uruguay,Paraguay,1.0,0.0,Copa América,Rio de Janeiro,Brazil,True,0,0
2021-06-29,England,Germany,2.0,0.0,UEFA Euro,London,England,False,4,12
2021-06-29,Sweden,Ukraine,1.0,2.0,UEFA Euro,Glasgow,Scotland,True,18,24
2021-06-30,Mexico,Panama,3.0,0.0,Friendly,Nashville,United States,True,0,0
2021-07-02,Switzerland,Spain,1.0,1.0,UEFA Euro,Saint Petersburg,Russia,True,13,6
2021-07-02,Belgium,Italy,1.0,2.0,UEFA Euro,Munich,Germany,True,1,7
2021-07-02,Peru,Paraguay,3.0,3.0,Copa América,Goiânia,Brazil,True,0,0
2021-07-02,Brazil,Chile,1.0,0.0,Copa América,Rio de Janeiro,Brazil,False,0,0
2021-07-02,Haiti,Saint Vincent and the Grenadines,6.0,1.0,Gold Cup qualification,Fort Lauderdale,United States,True,0,0
2021-07-02,Trinidad and Tobago,Montserrat,6.0,1.0,Gold Cup qualification,Fort Lauderdale,United States,True,0,0
2021-07-02,Bermuda,Barbados,8.0,1.0,Gold Cup qualification,Fort Lauderdale,United States,True,0,0
2021-07-03,Czech Republic,Denmark,1.0,2.0,UEFA Euro,Baku,Azerbaijan,True,0,10
2021-07-03,Ukraine,England,0.0,4.0,UEFA Euro,Rome,Italy,True,24,4
2021-07-03,Mexico,Nigeria,4.0,0.0,Friendly,Nashville,United States,True,0,0
2021-07-03,Uruguay,Colombia,0.0,0.0,Copa América,Brasília,Brazil,True,0,0
2021-07-03,Argentina,Ecuador,3.0,0.0,Copa América,Goiânia,Brazil,True,0,0
2021-07-03,Guatemala,Guyana,4.0,0.0,Gold Cup qualification,Fort Lauderdale,United States,True,0,0
2021-07-03,Cuba,French Guiana,0.0,3.0,Gold Cup qualification,Fort Lauderdale,United States,True,0,0
2021-07-03,Guadeloupe,Bahamas,2.0,0.0,Gold Cup qualification,Fort Lauderdale,United States,True,0,0
2021-07-04,Qatar,El Salvador,1.0,0.0,Friendly,Pula,Croatia,True,0,0
2021-07-05,Brazil,Peru,1.0,0.0,Copa América,Rio de Janeiro,Brazil,False,0,0
2021-07-06,Argentina,Colombia,1.0,1.0,Copa América,Brasília,Brazil,True,0,0
2021-07-06,Italy,Spain,1.0,1.0,UEFA Euro,London,England,True,7,6
2021-07-06,Haiti,Bermuda,4.0,1.0,Gold Cup qualification,Fort Lauderdale,United States,True,0,0
2021-07-06,Guatemala,Guadeloupe,1.0,1.0,Gold Cup qualification,Fort Lauderdale,United States,True,0,0
2021-07-06,Trinidad and Tobago,French Guiana,1.0,1.0,Gold Cup qualification,Fort Lauderdale,United States,True,0,0
2021-07-06,Eswatini,Lesotho,3.0,1.0,COSAFA Cup,Port Elizabeth,South Africa,True,0,0
2021-07-06,South Africa,Botswana,1.0,0.0,COSAFA Cup,Port Elizabeth,South Africa,False,0,0
2021-07-07,England,Denmark,2.0,1.0,UEFA Euro,London,England,False,4,10
2021-07-07,Mozambique,Zimbabwe,0.0,0.0,COSAFA Cup,Port Elizabeth,South Africa,True,0,0
2021-07-07,Senegal,Namibia,1.0,2.0,COSAFA Cup,Port Elizabeth,South Africa,True,0,0
2021-07-08,Zambia,Lesotho,1.0,2.0,COSAFA Cup,Port Elizabeth,South Africa,True,0,0
2021-07-08,South Africa,Eswatini,1.0,0.0,COSAFA Cup,Port Elizabeth,South Africa,False,0,0
2021-07-09,Peru,Colombia,2.0,3.0,Copa América,Brasília,Brazil,True,0,0
2021-07-09,Malawi,Zimbabwe,2.0,2.0,COSAFA Cup,Port Elizabeth,South Africa,True,0,0
2021-07-09,Senegal,Mozambique,1.0,0.0,COSAFA Cup,Port Elizabeth,South Africa,True,0,0
2021-07-10,Brazil,Argentina,0.0,1.0,Copa América,Rio de Janeiro,Brazil,False,0,0
2021-07-10,Lesotho,Botswana,0.0,4.0,COSAFA Cup,Port Elizabeth,South Africa,True,0,0
2021-07-10,Zambia,Eswatini,0.0,1.0,COSAFA Cup,Port Elizabeth,South Africa,True,0,0
2021-07-10,Mexico,Trinidad and Tobago,0.0,0.0,Gold Cup,Arlington,United States,True,0,0
2021-07-11,England,Italy,1.0,1.0,UEFA Euro,London,England,False,4,7
2021-07-11,Namibia,Zimbabwe,2.0,0.0,COSAFA Cup,Port Elizabeth,South Africa,True,0,0
2021-07-11,Mozambique,Malawi,2.0,0.0,COSAFA Cup,Port Elizabeth,South Africa,True,0,0
2021-07-11,El Salvador,Guatemala,2.0,0.0,Gold Cup,Frisco,United States,True,0,0
2021-07-11,Canada,Martinique,4.0,1.0,Gold Cup,Kansas City,United States,True,0,0
2021-07-11,United States,Haiti,1.0,0.0,Gold Cup,Kansas City,United States,False,0,0
2021-07-12,Jamaica,Suriname,2.0,0.0,Gold Cup,Orlando,United States,True,0,0
2021-07-12,Costa Rica,Guadeloupe,3.0,1.0,Gold Cup,Orlando,United States,True,0,0
2021-07-13,Botswana,Zambia,1.0,2.0,COSAFA Cup,Port Elizabeth,South Africa,True,0,0
2021-07-13,South Africa,Lesotho,4.0,0.0,COSAFA Cup,Port Elizabeth,South Africa,False,0,0
2021-07-13,Senegal,Zimbabwe,2.0,1.0,COSAFA Cup,Port Elizabeth,South Africa,True,0,0
2021-07-13,Malawi,Namibia,1.0,1.0,COSAFA Cup,Port Elizabeth,South Africa,True,0,0
2021-07-13,Qatar,Panama,3.0,3.0,Gold Cup,Houston,United States,True,0,0
2021-07-13,Honduras,Grenada,4.0,0.0,Gold Cup,Houston,United States,True,0,0
2021-07-14,South Africa,Zambia,0.0,0.0,COSAFA Cup,Port Elizabeth,South Africa,False,0,0
2021-07-14,Eswatini,Botswana,1.0,1.0,COSAFA Cup,Port Elizabeth,South Africa,True,0,0
2021-07-14,Mozambique,Namibia,1.0,0.0,COSAFA Cup,Port Elizabeth,South Africa,True,0,0
2021-07-14,Senegal,Malawi,2.0,1.0,COSAFA Cup,Port Elizabeth,South Africa,True,0,0
2021-07-14,Trinidad and Tobago,El Salvador,0.0,2.0,Gold Cup,Frisco,United States,True,0,0
2021-07-14,Guatemala,Mexico,0.0,3.0,Gold Cup,Dallas,United States,True,0,0
2021-07-15,Haiti,Canada,1.0,4.0,Gold Cup,Kansas City,United States,True,0,0
2021-07-15,United States,Martinique,6.0,1.0,Gold Cup,Kansas City,United States,False,0,0
2021-07-16,Senegal,Eswatini,2.0,2.0,COSAFA Cup,Port Elizabeth,South Africa,True,0,0
2021-07-16,South Africa,Mozambique,3.0,0.0,COSAFA Cup,Port Elizabeth,South Africa,False,0,0
2021-07-16,Guadeloupe,Jamaica,1.0,2.0,Gold Cup,Orlando,United States,True,0,0
2021-07-16,Suriname,Costa Rica,1.0,2.0,Gold Cup,Orlando,United States,True,0,0
2021-07-17,Grenada,Qatar,0.0,4.0,Gold Cup,Houston,United States,True,0,0
2021-07-17,Panama,Honduras,2.0,3.0,Gold Cup,Houston,United States,True,0,0
2021-07-18,Eswatini,Mozambique,1.0,1.0,COSAFA Cup,Port Elizabeth,South Africa,True,0,0
2021-07-18,South Africa,Senegal,0.0,0.0,COSAFA Cup,Port Elizabeth,South Africa,False,0,0
2021-07-18,Guatemala,Trinidad and Tobago,1.0,1.0,Gold Cup,Frisco,United States,True,0,0
2021-07-18,Mexico,El Salvador,1.0,0.0,Gold Cup,Dallas,United States,True,0,0
2021-07-18,Martinique,Haiti,1.0,2.0,Gold Cup,Frisco,United States,True,0,0
2021-07-18,United States,Canada,1.0,0.0,Gold Cup,Kansas City,United States,False,0,0
2021-07-20,Suriname,Guadeloupe,2.0,1.0,Gold Cup,Houston,United States,True,0,0
2021-07-20,Costa Rica,Jamaica,1.0,0.0,Gold Cup,Orlando,United States,True,0,0
2021-07-20,Panama,Grenada,3.0,1.0,Gold Cup,Orlando,United States,True,0,0
2021-07-20,Honduras,Qatar,0.0,2.0,Gold Cup,Houston,United States,True,0,0
2021-07-24,Mexico,Honduras,3.0,0.0,Gold Cup,Glendale,United States,True,0,0
2021-07-24,Qatar,El Salvador,3.0,2.0,Gold Cup,Glendale,United States,True,0,0
2021-07-25,Costa Rica,Canada,0.0,2.0,Gold Cup,Arlington,United States,True,0,0
2021-07-25,United States,Jamaica,1.0,0.0,Gold Cup,Arlington,United States,False,0,0
2021-07-29,Mexico,Canada,2.0,1.0,Gold Cup,Houston,United States,True,0,0
2021-07-29,United States,Qatar,1.0,0.0,Gold Cup,Austin,United States,False,0,0
2021-08-01,United States,Mexico,1.0,0.0,Gold Cup,Las Vegas,United States,False,0,0
2021-08-21,El Salvador,Costa Rica,0.0,0.0,Friendly,Carson,United States,True,0,0
2021-08-22,Niger,Sudan,2.0,1.0,Friendly,Dubai,United Arab Emirates,True,0,0
2021-08-26,Sudan,Niger,3.0,0.0,Friendly,Dubai,United Arab Emirates,True,0,0
2021-08-26,Ethiopia,Sierra Leone,0.0,0.0,Friendly,Addis Ababa,Ethiopia,False,0,0
2021-08-29,Ethiopia,Uganda,2.0,1.0,Friendly,Addis Ababa,Ethiopia,False,0,0
2021-09-01,Bahrain,Haiti,6.0,1.0,Friendly,Riffa,Bahrain,False,0,0
2021-09-01,Comoros,Seychelles,7.0,1.0,Friendly,Moroni,Comoros,False,0,0
2021-09-01,Finland,Wales,0.0,0.0,Friendly,Helsinki,Finland,False,56,19
2021-09-01,Qatar,Serbia,0.0,4.0,Friendly,Debrecen,Hungary,True,0,29
2021-09-01,Switzerland,Greece,2.0,1.0,Friendly,Basel,Switzerland,False,14,48
2021-09-01,Central African Republic,Cape Verde,1.0,1.0,FIFA World Cup qualification,Douala,Cameroon,True,0,0
2021-09-01,Mali,Rwanda,1.0,0.0,FIFA World Cup qualification,Agadir,Morocco,True,0,0
2021-09-01,Egypt,Angola,1.0,0.0,FIFA World Cup qualification,Cairo,Egypt,False,0,0
2021-09-01,Libya,Gabon,2.0,1.0,FIFA World Cup qualification,Benina,Libya,False,0,0
2021-09-01,Senegal,Togo,2.0,0.0,FIFA World Cup qualification,Thiès,Senegal,False,0,0
2021-09-01,Guinea-Bissau,Guinea,1.0,1.0,FIFA World Cup qualification,Nouakchott,Mauritania,True,0,0
2021-09-01,Portugal,Republic of Ireland,2.0,1.0,FIFA World Cup qualification,Faro-Loulé,Portugal,False,8,47
2021-09-01,Luxembourg,Azerbaijan,2.0,1.0,FIFA World Cup qualification,Luxembourg,Luxembourg,False,96,112
2021-09-01,Kazakhstan,Ukraine,2.0,2.0,FIFA World Cup qualification,Nur-Sultan,Kazakhstan,False,124,25
2021-09-01,France,Bosnia and Herzegovina,1.0,1.0,FIFA World Cup qualification,Strasbourg,France,False,3,58
2021-09-01,Faroe Islands,Israel,0.0,4.0,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,114,81
2021-09-01,Denmark,Scotland,2.0,0.0,FIFA World Cup qualification,Copenhagen,Denmark,False,11,49
2021-09-01,Moldova,Austria,0.0,2.0,FIFA World Cup qualification,Chișinău,Moldova,False,175,23
2021-09-01,Norway,Netherlands,1.0,1.0,FIFA World Cup qualification,Oslo,Norway,False,43,12
2021-09-01,Latvia,Gibraltar,3.0,1.0,FIFA World Cup qualification,Riga,Latvia,False,136,194
2021-09-01,Turkey,Montenegro,2.0,2.0,FIFA World Cup qualification,Istanbul,Turkey,False,39,67
2021-09-01,Malta,Cyprus,3.0,0.0,FIFA World Cup qualification,Ta' Qali,Malta,False,177,99
2021-09-01,Slovenia,Slovakia,1.0,1.0,FIFA World Cup qualification,Ljubljana,Slovenia,False,66,38
2021-09-01,Russia,Croatia,0.0,0.0,FIFA World Cup qualification,Moscow,Russia,False,41,18
2021-09-02,Kyrgyzstan,Palestine,1.0,0.0,Three Nations Cup,Bishkek,Kyrgyzstan,False,0,0
2021-09-02,Nepal,India,1.0,1.0,Friendly,Kathmandu,Nepal,False,0,0
2021-09-02,Niger,Burkina Faso,0.0,2.0,FIFA World Cup qualification,Marrakech,Morocco,True,0,0
2021-09-02,Algeria,Djibouti,8.0,0.0,FIFA World Cup qualification,Blida,Algeria,False,0,0
2021-09-02,Kenya,Uganda,0.0,0.0,FIFA World Cup qualification,Nairobi,Kenya,False,0,0
2021-09-02,Namibia,Congo,1.0,1.0,FIFA World Cup qualification,Johannesburg,South Africa,True,0,0
2021-09-02,Morocco,Sudan,2.0,0.0,FIFA World Cup qualification,Rabat,Morocco,False,0,0
2021-09-02,DR Congo,Tanzania,1.0,1.0,FIFA World Cup qualification,Lubumbashi,DR Congo,False,0,0
2021-09-02,Madagascar,Benin,0.0,1.0,FIFA World Cup qualification,Antananarivo,Madagascar,False,0,0
2021-09-02,South Korea,Iraq,0.0,0.0,FIFA World Cup qualification,Seoul,South Korea,False,0,0
2021-09-02,Iran,Syria,1.0,0.0,FIFA World Cup qualification,Tehran,Iran,False,0,0
2021-09-02,United Arab Emirates,Lebanon,0.0,0.0,FIFA World Cup qualification,Dubai,United Arab Emirates,False,0,0
2021-09-02,Japan,Oman,0.0,1.0,FIFA World Cup qualification,Suita,Japan,False,0,0
2021-09-02,Australia,China PR,3.0,0.0,FIFA World Cup qualification,Doha,Qatar,True,0,0
2021-09-02,Saudi Arabia,Vietnam,3.0,1.0,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,0,0
2021-09-02,Georgia,Kosovo,0.0,1.0,FIFA World Cup qualification,Batumi,Georgia,False,91,115
2021-09-02,Sweden,Spain,2.0,1.0,FIFA World Cup qualification,Stockholm,Sweden,False,17,7
2021-09-02,Italy,Bulgaria,1.0,1.0,FIFA World Cup qualification,Florence,Italy,False,5,75
2021-09-02,Lithuania,Northern Ireland,1.0,4.0,FIFA World Cup qualification,Vilnius,Lithuania,False,134,51
2021-09-02,Czech Republic,Belarus,1.0,0.0,FIFA World Cup qualification,Ostrava,Czech Republic,False,0,89
2021-09-02,Estonia,Belgium,2.0,5.0,FIFA World Cup qualification,Tallinn,Estonia,False,110,1
2021-09-02,Andorra,San Marino,2.0,0.0,FIFA World Cup qualification,Andorra la Vella,Andorra,False,156,209
2021-09-02,Hungary,England,0.0,4.0,FIFA World Cup qualification,Budapest,Hungary,False,37,4
2021-09-02,Poland,Albania,4.0,1.0,FIFA World Cup qualification,Warsaw,Poland,False,27,69
2021-09-02,Iceland,Romania,0.0,2.0,FIFA World Cup qualification,Reykjavík,Iceland,False,53,45
2021-09-02,Liechtenstein,Germany,0.0,2.0,FIFA World Cup qualification,St. Gallen,Switzerland,True,189,16
2021-09-02,North Macedonia,Armenia,0.0,0.0,FIFA World Cup qualification,Skopje,North Macedonia,False,72,88
2021-09-02,Bolivia,Colombia,1.0,1.0,FIFA World Cup qualification,La Paz,Bolivia,False,0,0
2021-09-02,Ecuador,Paraguay,2.0,0.0,FIFA World Cup qualification,Quito,Ecuador,False,0,0
2021-09-02,Peru,Uruguay,1.0,1.0,FIFA World Cup qualification,Lima,Peru,False,0,0
2021-09-02,Venezuela,Argentina,1.0,3.0,FIFA World Cup qualification,Caracas,Venezuela,False,0,0
2021-09-02,Chile,Brazil,0.0,1.0,FIFA World Cup qualification,Santiago,Chile,False,0,0
2021-09-02,Canada,Honduras,1.0,1.0,FIFA World Cup qualification,Toronto,Canada,False,0,0
2021-09-02,El Salvador,United States,0.0,0.0,FIFA World Cup qualification,San Salvador,El Salvador,False,0,0
2021-09-02,Panama,Costa Rica,0.0,0.0,FIFA World Cup qualification,Panama City,Panama,False,0,0
2021-09-02,Mexico,Jamaica,2.0,1.0,FIFA World Cup qualification,Mexico City,Mexico,False,0,0
2021-09-03,Mauritania,Zambia,1.0,2.0,FIFA World Cup qualification,Nouakchott,Mauritania,False,0,0
2021-09-03,Tunisia,Equatorial Guinea,3.0,0.0,FIFA World Cup qualification,Radès,Tunisia,False,0,0
2021-09-03,Nigeria,Liberia,2.0,0.0,FIFA World Cup qualification,Lagos,Nigeria,False,0,0
2021-09-03,Mozambique,Ivory Coast,0.0,0.0,FIFA World Cup qualification,Maputo,Mozambique,False,0,0
2021-09-03,Cameroon,Malawi,2.0,0.0,FIFA World Cup qualification,Yaoundé,Cameroon,False,0,0
2021-09-03,Zimbabwe,South Africa,0.0,0.0,FIFA World Cup qualification,Harare,Zimbabwe,False,0,0
2021-09-03,Ghana,Ethiopia,1.0,0.0,FIFA World Cup qualification,Cape Coast,Ghana,False,0,0
2021-09-04,Bosnia and Herzegovina,Kuwait,1.0,0.0,Friendly,Zenica,Bosnia and Herzegovina,False,58,0
2021-09-04,Burundi,Seychelles,8.0,1.0,Friendly,Moroni,Comoros,True,0,0
2021-09-04,Haiti,Jordan,2.0,0.0,Friendly,Riffa,Bahrain,True,0,0
2021-09-04,Qatar,Portugal,1.0,3.0,Friendly,Debrecen,Hungary,True,0,8
2021-09-04,Republic of Ireland,Azerbaijan,1.0,1.0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,47,112
2021-09-04,Serbia,Luxembourg,4.0,1.0,FIFA World Cup qualification,Belgrade,Serbia,False,29,96
2021-09-04,Finland,Kazakhstan,1.0,0.0,FIFA World Cup qualification,Helsinki,Finland,False,56,124
2021-09-04,Ukraine,France,1.0,1.0,FIFA World Cup qualification,Kyiv,Ukraine,False,25,3
2021-09-04,Faroe Islands,Denmark,0.0,1.0,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,114,11
2021-09-04,Scotland,Moldova,1.0,0.0,FIFA World Cup qualification,Glasgow,Scotland,False,49,175
2021-09-04,Israel,Austria,5.0,2.0,FIFA World Cup qualification,Haifa,Israel,False,81,23
2021-09-04,Latvia,Norway,0.0,2.0,FIFA World Cup qualification,Riga,Latvia,False,136,43
2021-09-04,Gibraltar,Turkey,0.0,3.0,FIFA World Cup qualification,Gibraltar,Gibraltar,False,194,39
2021-09-04,Netherlands,Montenegro,4.0,0.0,FIFA World Cup qualification,Eindhoven,Netherlands,False,12,67
2021-09-04,Slovenia,Malta,1.0,0.0,FIFA World Cup qualification,Ljubljana,Slovenia,False,66,177
2021-09-04,Cyprus,Russia,0.0,2.0,FIFA World Cup qualification,Nicosia,Cyprus,False,99,41
2021-09-04,Slovakia,Croatia,0.0,1.0,FIFA World Cup qualification,Bratislava,Slovakia,False,38,18
2021-09-05,Bangladesh,Palestine,0.0,2.0,Three Nations Cup,Bishkek,Kyrgyzstan,True,0,0
2021-09-05,Estonia,Northern Ireland,0.0,1.0,Friendly,Tallinn,Estonia,False,110,51
2021-09-05,Nepal,India,1.0,2.0,Friendly,Kathmandu,Nepal,False,0,0
2021-09-05,Sweden,Uzbekistan,2.0,1.0,Friendly,Stockholm,Sweden,False,17,0
2021-09-05,Rwanda,Kenya,1.0,1.0,FIFA World Cup qualification,Kigali,Rwanda,False,0,0
2021-09-05,Gabon,Egypt,1.0,1.0,FIFA World Cup qualification,Franceville,Gabon,False,0,0
2021-09-05,Togo,Namibia,0.0,1.0,FIFA World Cup qualification,Lomé,Togo,False,0,0
2021-09-05,Kosovo,Greece,1.0,1.0,FIFA World Cup qualification,Pristina,Kosovo,False,115,48
2021-09-05,Spain,Georgia,4.0,0.0,FIFA World Cup qualification,Badajoz,Spain,False,7,91
2021-09-05,Bulgaria,Lithuania,1.0,0.0,FIFA World Cup qualification,Sofia,Bulgaria,False,75,134
2021-09-05,Switzerland,Italy,0.0,0.0,FIFA World Cup qualification,Basel,Switzerland,False,14,5
2021-09-05,Belarus,Wales,2.0,3.0,FIFA World Cup qualification,Kazan,Russia,True,89,19
2021-09-05,Belgium,Czech Republic,3.0,0.0,FIFA World Cup qualification,Brussels,Belgium,False,1,0
2021-09-05,England,Andorra,4.0,0.0,FIFA World Cup qualification,London,England,False,4,156
2021-09-05,Albania,Hungary,1.0,0.0,FIFA World Cup qualification,Elbasan,Albania,False,69,37
2021-09-05,San Marino,Poland,1.0,7.0,FIFA World Cup qualification,Serravalle,San Marino,False,209,27
2021-09-05,Iceland,North Macedonia,2.0,2.0,FIFA World Cup qualification,Reykjavík,Iceland,False,53,72
2021-09-05,Germany,Armenia,6.0,0.0,FIFA World Cup qualification,Stuttgart,Germany,False,16,88
2021-09-05,Romania,Liechtenstein,2.0,0.0,FIFA World Cup qualification,Bucharest,Romania,False,45,189
2021-09-05,Ecuador,Chile,0.0,0.0,FIFA World Cup qualification,Quito,Ecuador,False,0,0
2021-09-05,Paraguay,Colombia,1.0,1.0,FIFA World Cup qualification,Asunción,Paraguay,False,0,0
2021-09-05,Uruguay,Bolivia,4.0,2.0,FIFA World Cup qualification,Montevideo,Uruguay,False,0,0
2021-09-05,Peru,Venezuela,1.0,0.0,FIFA World Cup qualification,Lima,Peru,False,0,0
2021-09-05,Costa Rica,Mexico,0.0,1.0,FIFA World Cup qualification,San José,Costa Rica,False,0,0
2021-09-05,El Salvador,Honduras,0.0,0.0,FIFA World Cup qualification,San Salvador,El Salvador,False,0,0
2021-09-05,Jamaica,Panama,0.0,3.0,FIFA World Cup qualification,Kingston,Jamaica,False,0,0
2021-09-05,United States,Canada,1.0,1.0,FIFA World Cup qualification,Nashville,United States,False,0,0
2021-09-06,Djibouti,Niger,2.0,4.0,FIFA World Cup qualification,Rabat,Morocco,True,0,0
2021-09-06,Liberia,Central African Republic,1.0,0.0,FIFA World Cup qualification,Douala,Cameroon,True,0,0
2021-09-06,Ivory Coast,Cameroon,2.0,1.0,FIFA World Cup qualification,Abidjan,Ivory Coast,False,0,0
2021-09-06,Uganda,Mali,0.0,0.0,FIFA World Cup qualification,Entebbe,Uganda,False,0,0
2021-09-06,South Africa,Ghana,1.0,0.0,FIFA World Cup qualification,Johannesburg,South Africa,False,0,0
2021-09-06,Benin,DR Congo,1.0,1.0,FIFA World Cup qualification,Cotonou,Benin,False,0,0
2021-09-07,Kyrgyzstan,Bangladesh,4.0,1.0,Three Nations Cup,Bishkek,Kyrgyzstan,False,0,0
2021-09-07,Bahrain,Jordan,1.0,2.0,Friendly,Riffa,Bahrain,False,0,0
2021-09-07,Comoros,Burundi,1.0,0.0,Friendly,Moroni,Comoros,False,0,0
2021-09-07,Luxembourg,Qatar,1.0,1.0,Friendly,Luxembourg,Luxembourg,False,96,0
2021-09-07,Burkina Faso,Algeria,1.0,1.0,FIFA World Cup qualification,Marrakech,Morocco,True,0,0
2021-09-07,Zambia,Tunisia,0.0,2.0,FIFA World Cup qualification,Ndola,Zambia,False,0,0
2021-09-07,Equatorial Guinea,Mauritania,1.0,0.0,FIFA World Cup qualification,Malabo,Equatorial Guinea,False,0,0
2021-09-07,Cape Verde,Nigeria,1.0,2.0,FIFA World Cup qualification,Mindelo,Cape Verde,False,0,0
2021-09-07,Malawi,Mozambique,1.0,0.0,FIFA World Cup qualification,Johannesburg,South Africa,True,0,0
2021-09-07,Angola,Libya,0.0,1.0,FIFA World Cup qualification,Luanda,Angola,False,0,0
2021-09-07,Ethiopia,Zimbabwe,1.0,0.0,FIFA World Cup qualification,Bahir Dar,Ethiopia,False,0,0
2021-09-07,Congo,Senegal,1.0,3.0,FIFA World Cup qualification,Brazzaville,Congo,False,0,0
2021-09-07,Sudan,Guinea-Bissau,2.0,4.0,FIFA World Cup qualification,Omdurman,Sudan,False,0,0
2021-09-07,Tanzania,Madagascar,3.0,2.0,FIFA World Cup qualification,Dar es Salaam,Tanzania,False,0,0
2021-09-07,Syria,United Arab Emirates,1.0,1.0,FIFA World Cup qualification,Amman,Jordan,True,0,0
2021-09-07,South Korea,Lebanon,1.0,0.0,FIFA World Cup qualification,Suwon,South Korea,False,0,0
2021-09-07,Iraq,Iran,0.0,3.0,FIFA World Cup qualification,Doha,Qatar,True,0,0
2021-09-07,China PR,Japan,0.0,1.0,FIFA World Cup qualification,Doha,Qatar,True,0,0
2021-09-07,Vietnam,Australia,0.0,1.0,FIFA World Cup qualification,Hanoi,Vietnam,False,0,0
2021-09-07,Oman,Saudi Arabia,0.0,1.0,FIFA World Cup qualification,Muscat,Oman,False,0,0
2021-09-07,Republic of Ireland,Serbia,1.0,1.0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,47,29
2021-09-07,Azerbaijan,Portugal,0.0,3.0,FIFA World Cup qualification,Baku,Azerbaijan,False,112,8
2021-09-07,Bosnia and Herzegovina,Kazakhstan,2.0,2.0,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,58,124
2021-09-07,France,Finland,2.0,0.0,FIFA World Cup qualification,Lyon,France,False,3,56
2021-09-07,Faroe Islands,Moldova,2.0,1.0,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,114,175
2021-09-07,Austria,Scotland,0.0,1.0,FIFA World Cup qualification,Vienna,Austria,False,23,49
2021-09-07,Denmark,Israel,5.0,0.0,FIFA World Cup qualification,Copenhagen,Denmark,False,11,81
2021-09-07,Montenegro,Latvia,0.0,0.0,FIFA World Cup qualification,Podgorica,Montenegro,False,67,136
2021-09-07,Netherlands,Turkey,6.0,1.0,FIFA World Cup qualification,Amsterdam,Netherlands,False,12,39
2021-09-07,Norway,Gibraltar,5.0,1.0,FIFA World Cup qualification,Oslo,Norway,False,43,194
2021-09-07,Croatia,Slovenia,3.0,0.0,FIFA World Cup qualification,Split,Croatia,False,18,66
2021-09-07,Slovakia,Cyprus,2.0,0.0,FIFA World Cup qualification,Bratislava,Slovakia,False,38,99
2021-09-07,Russia,Malta,2.0,0.0,FIFA World Cup qualification,Moscow,Russia,False,41,177
2021-09-08,Bulgaria,Georgia,4.0,1.0,Friendly,Sofia,Bulgaria,False,75,91
2021-09-08,Czech Republic,Ukraine,1.0,1.0,Friendly,Plzeň,Czech Republic,False,0,25
